article_link,headline,posted_at,is_sarcastic
https://thehardtimes.net/blog/im-starting-to-think-im-only-in-this-threesome-because-i-own-the-hot-tub/,I’m Starting to Think I’m Only in This Threesome Because I Own the Hot Tub,"14 May, 2020",1
https://thehardtimes.net/blog/we-discovered-ice-ts-middle-name-is-lauren-and-now-cant-remember-why-we-googled-him-in-the-first-place/,We Discovered Ice-T’s Middle Name Is Lauren and Now Can’t Remember Why We Googled Him in the First Place,"13 May, 2020",1
https://thehardtimes.net/blog/how-telling-people-about-mindfulness-changed-the-way-im-an-asshole-to-them/,How Telling People About Mindfulness Changed the Way I’m an Asshole to Them,"12 May, 2020",1
https://thehardtimes.net/blog/we-tried-six-different-meal-kits-and-they-all-tasted-like-raw-ingredients-and-spices/,We Tried Six Different Meal Kits and They All Tasted Like Raw Ingredients and Spices,"12 May, 2020",1
https://thehardtimes.net/blog/this-shelter-dog-looks-just-like-gene-simmons-so-we-are-putting-it-down/,This Shelter Dog Looks Just Like Gene Simmons So We Are Putting It Down,"11 May, 2020",1
https://thehardtimes.net/blog/study-confirms-timothee-chalamet-cant-even-sweep-pick-so-like-why-is-my-girlfriend-obsessed-with-him/,"Study Confirms Timothée Chalamet Can’t Even Sweep Pick So, Like, Why Is My Girlfriend Obsessed With Him???","8 May, 2020",1
https://thehardtimes.net/blog/this-quarantined-couple-made-a-sock-puppet-version-of-jaws-instead-of-acknowledging-issues-with-their-relationship/,This Quarantined Couple Made a Sock Puppet Version of Jaws Instead of Acknowledging Issues With Their Relationship,"6 May, 2020",1
https://thehardtimes.net/blog/cha-ching-now-if-i-can-only-find-a-way-to-get-a-stimulus-check-every-two-weeks/,Cha-Ching! Now If I Can Only Find a Way to Get a Stimulus Check Every Two Weeks,"5 May, 2020",1
https://thehardtimes.net/blog/being-alone-vs-being-lonely-how-glib-wordplay-enables-my-detachment-from-reality/,Being Alone vs. Being Lonely: How Glib Wordplay Enables My Detachment From Reality,"3 May, 2020",1
https://thehardtimes.net/culture/five-community-easter-eggs-ive-blown-out-of-proportion-due-to-loneliness/,Five “Community” Easter Eggs I’ve Blown Out of Proportion Due to Loneliness,"2 May, 2020",1
https://thehardtimes.net/blog/heres-how-anyone-can-make-a-face-mask-from-items-lying-around-steven-tylers-mic-stand/,Here’s How Anyone Can Make a Face Mask From Items Lying Around Steven Tyler’s Mic Stand,"2 May, 2020",1
https://thehardtimes.net/blog/we-interviewed-vince-mcmahon-with-a-folding-chair/,We Interviewed Vince McMahon With a Folding Chair,"1 May, 2020",1
https://thehardtimes.net/blog/too-much-inside-bad-brain-all-dumb-now/,Too Much Inside Bad? Brain All Dumb Now,"30 April, 2020",1
https://thehardtimes.net/blog/the-best-mindfulness-apps-youll-delete-to-make-room-for-tinder-again/,The Best Mindfulness Apps You’ll Delete to Make Room for Tinder Again,"29 April, 2020",1
https://thehardtimes.net/blog/adorable-government-thinks-1200-is-enough-to-live-in-new-york-city/,Adorable! Government Thinks $1200 Is Enough to Live in New York City,"28 April, 2020",1
https://thehardtimes.net/blog/this-quarantined-man-only-sleeping-a-restless-14-hours-a-night/,This Quarantined Man Only Sleeping a Restless 14 Hours a Night,"26 April, 2020",1
https://thehardtimes.net/blog/hold-on-how-am-i-older-than-kim-jong-un/,"Hold On, How Am I Older Than Kim Jong-Un?","26 April, 2020",1
https://thehardtimes.net/blog/emotional-neglect-my-partner-left-me-alone-with-my-thoughts/,Emotional Neglect? My Partner Left Me Alone With My Thoughts,"24 April, 2020",1
https://thehardtimes.net/blog/fact-check-did-cypress-hill-predict-we-would-all-go-insane-in-the-membrane/,Fact Check: Did Cypress Hill Predict We Would All Go Insane in the Membrane?,"24 April, 2020",1
https://thehardtimes.net/blog/help-i-accidentally-opened-this-livestream-and-im-the-only-viewer-and-i-feel-bad-leaving/,Help: I Accidentally Opened This Livestream and I’m the Only Viewer and I Feel Bad Leaving,"21 April, 2020",1
https://thehardtimes.net/blog/how-to-process-trauma-one-kink-at-a-time/,How to Process Trauma One Kink at a Time,"20 April, 2020",1
https://thehardtimes.net/blog/5-meditation-apps-so-good-youll-be-incorrectly-convinced-you-can-stop-taking-your-meds/,5 Meditation Apps so Good You’ll Be Incorrectly Convinced You Can Stop Taking Your Meds,"18 April, 2020",1
https://thehardtimes.net/blog/what-went-wrong-a-look-at-the-only-man-show-host-without-a-podcast/,What Went Wrong? a Look at the Only ‘Man Show’ Host Without a Podcast,"18 April, 2020",1
https://thehardtimes.net/blog/we-interviewed-the-girl-from-high-school-that-fucked-a-dog-and-turns-out-that-was-just-a-mean-rumor/,We Interviewed the Girl From High School That Fucked a Dog and Turns out That Was Just a Mean Rumor,"17 April, 2020",1
https://thehardtimes.net/blog/the-coronavirus-put-me-a-bioweapons-engineer-hired-by-mitch-mcconnell-out-of-work/,"The Coronavirus Put Me, a Bioweapons Engineer Hired by Mitch McConnell, out of Work","16 April, 2020",1
https://thehardtimes.net/blog/pc-bullshit-mom-wont-buy-barbies-because-their-bodies-are-unrealistic-and-i-keep-mutilating-them/,PC Bullshit: Mom Won’t Buy Barbies Because Their Bodies Are “Unrealistic” and I “Keep Mutilating Them”,"15 April, 2020",1
https://thehardtimes.net/blog/how-i-overcame-my-impostor-syndrome-by-disappointing-everyone-including-myself/,How I Overcame My Impostor Syndrome by Disappointing Everyone Including Myself,"15 April, 2020",1
https://thehardtimes.net/blog/i-overslept-through-my-shift-so-now-im-on-strike-i-guess/,I Overslept Through My Shift so Now I’m on Strike I Guess,"15 April, 2020",1
https://thehardtimes.net/blog/we-sat-down-with-this-millennial-biden-supporter-to-see-if-their-parents-could-pay-our-rent-too/,We Sat Down With This Millennial Biden Supporter to See If Their Parents Could Pay Our Rent Too,"14 April, 2020",1
https://thehardtimes.net/blog/we-picked-a-shit-time-to-start-reviewing-restaurants-but-here-goes-nothing/,"We Picked a Shit Time to Start Reviewing Restaurants, but Here Goes Nothing","13 April, 2020",1
https://thehardtimes.net/blog/how-just-10-minutes-of-mindfulness-meditation-reduced-my-debilitating-anxiety-to-23-hours-and-50-minutes-a-day/,How Just 10 Minutes of Mindfulness Meditation Reduced My Debilitating Anxiety to 23 Hours and 50 Minutes a Day,"12 April, 2020",1
https://thehardtimes.net/blog/i-spent-10000-hours-practicing-creed-songs-and-all-ive-mastered-is-regret/,"I Spent 10,000 Hours Practicing Creed Songs and All I’ve Mastered Is Regret","12 April, 2020",1
https://thehardtimes.net/blog/this-unprecedented-global-pandemic-is-inconvenient-for-me-personally/,This Unprecedented Global Pandemic Is Inconvenient for Me Personally,"11 April, 2020",1
https://thehardtimes.net/blog/too-soon-coronavirus-is-getting-a-funko-pop/,Too Soon? Coronavirus Is Getting a Funko Pop,"10 April, 2020",1
https://thehardtimes.net/blog/dad-of-the-year-this-touring-musician-has-no-chance-of-giving-coronavirus-to-his-kids/,Dad of the Year? This Touring Musician Has No Chance of Giving Coronavirus to His Kids,"3 April, 2020",1
https://thehardtimes.net/blog/we-interviewed-wwe-tag-team-legends-demolition-and-it-turns-out-they-dont-know-shit-about-the-80s-leather-daddy-scene/,We Interviewed WWE Tag Team Legends Demolition and It Turns out They Don’t Know Shit About the ’80s Leather Daddy Scene,"2 April, 2020",1
https://thehardtimes.net/blog/not-a-big-deal-at-all-my-piece-of-shit-ex-is-getting-married-to-some-asshole/,Not a Big Deal at All: My Piece of Shit Ex Is Getting Married to Some Asshole,"1 April, 2020",1
https://thehardtimes.net/blog/we-rated-the-top-10-most-metal-moments-in-ace-ventura-pet-detective/,We Ranked the Top 10 Most Metal Moments in Ace Ventura: Pet Detective,"31 March, 2020",1
https://thehardtimes.net/blog/5-things-i-wish-i-knew-in-my-20s-that-i-wouldve-definitely-ignored-in-my-20s/,5 Things I Wish I Knew in My 20s That I Would’ve Definitely Ignored in My 20s,"31 March, 2020",1
https://thehardtimes.net/blog/how-to-stay-calm-in-quarantine-when-the-walls-are-clearly-closing-in/,How to Stay Calm in Quarantine When the Walls Are Clearly Closing In,"30 March, 2020",1
https://thehardtimes.net/blog/the-top-5-donovan-songs-that-start-playing-the-second-your-pupils-dilate/,The Top 5 Donovan Songs That Start Playing the Second Your Pupils Dilate,"30 March, 2020",1
https://thehardtimes.net/blog/we-ranked-all-the-thrash-hardcore-albums-of-law-order-svu-cast-members/,We Ranked All the Thrash/Hardcore Albums of Law & Order: SVU Cast Members,"29 March, 2020",1
https://thehardtimes.net/blog/i-know-your-husband-just-died-from-coronavirus-but-did-you-know-the-flu-kills-12000-people-per-year/,"I Know Your Husband Just Died From Coronavirus but Did You Know the Flu Kills 12,000 People per Year?","29 March, 2020",1
https://thehardtimes.net/blog/we-sat-down-with-trump-because-i-have-the-coronavirus-and-this-is-our-chance/,We Sat Down With Trump Because I Have the Coronavirus and This Is Our Chance,"28 March, 2020",1
https://thehardtimes.net/blog/a-statement-from-milfhunter-on-the-coronavirus/,A Statement From MILFHunter on the Coronavirus,"28 March, 2020",1
https://thehardtimes.net/blog/5-self-diagnosis-tips-to-help-you-decide-which-mental-illness-your-ex-had/,5 Self-Diagnosis Tips to Help You Decide Which Mental Illness Your Ex Had,"27 March, 2020",1
https://thehardtimes.net/blog/5-places-city-officials-made-more-punk-rock/,5 Places City Officials Made More Punk Rock,"27 March, 2020",1
https://thehardtimes.net/blog/is-it-canceled-or-cancelled-which-am-i/,Is It Canceled or Cancelled? Which Am I?,"26 March, 2020",1
https://thehardtimes.net/blog/5-tips-for-using-up-all-of-that-toilet-paper-before-it-expires-next-month/,5 Tips for Using up All of That Toilet Paper Before It Expires Next Month,"26 March, 2020",1
https://thehardtimes.net/blog/5-self-diagnosis-tips-to-help-you-decide-which-mental-illness-your-ex-had/,5 Self-Diagnosis Tips to Help You Decide Which Mental Illness Your Ex Had,"27 March, 2020",1
https://thehardtimes.net/blog/5-places-city-officials-made-more-punk-rock/,5 Places City Officials Made More Punk Rock,"27 March, 2020",1
https://thehardtimes.net/blog/is-it-canceled-or-cancelled-which-am-i/,Is It Canceled or Cancelled? Which Am I?,"26 March, 2020",1
https://thehardtimes.net/blog/5-tips-for-using-up-all-of-that-toilet-paper-before-it-expires-next-month/,5 Tips for Using up All of That Toilet Paper Before It Expires Next Month,"26 March, 2020",1
https://thehardtimes.net/blog/how-to-avoid-self-care-during-the-perfect-time-to-self-care/,How to Avoid Self-Care During the Perfect Time to Self-Care,"25 March, 2020",1
https://thehardtimes.net/blog/modern-day-yoko-this-womans-boyfriend-is-in-a-shitty-band/,Modern Day Yoko? This Woman’s Boyfriend Is in a Shitty Band,"25 March, 2020",1
https://thehardtimes.net/blog/we-tried-50-frozen-pizzas-and-didnt-realize-we-were-supposed-to-do-different-brands/,We Tried 50 Frozen Pizzas and Didn’t Realize We Were Supposed to Do Different Brands,"24 March, 2020",1
https://thehardtimes.net/blog/why-some-couples-choose-to-stay-in-our-loveless-marriage/,Why Some Couples Choose to Stay in Our Loveless Marriage,"23 March, 2020",1
https://thehardtimes.net/blog/we-tracked-down-the-rejected-cover-for-pet-sounds-where-the-beach-boys-devour-the-animals/,We Tracked Down the Rejected Cover for “Pet Sounds” Where the Beach Boys Devour the Animals,"23 March, 2020",1
https://thehardtimes.net/blog/john-carpenter-announces-release-dates-for-they-live-sequels-they-laugh-and-they-love/,John Carpenter Announces Release Dates for “They Live” Sequels “They Laugh” and “They Love”,"23 March, 2020",1
https://thehardtimes.net/blog/i-traveled-the-world-for-only-40-and-all-i-got-was-this-fatal-disease/,I Traveled the World for Only $40 and All I Got Was This Fatal Disease,"22 March, 2020",1
https://thehardtimes.net/blog/its-time-we-remove-the-stigma-of-talking-openly-about-our-mental-illness-with-total-strangers-in-the-costco-checkout-line/,It’s Time We Remove the Stigma of Talking Openly About Our Mental Illness With Total Strangers in the Costco Checkout Line,"22 March, 2020",1
https://thehardtimes.net/blog/they-closed-the-canadian-border-now-you-guys-may-never-meet-my-girlfriend/,They Closed the Canadian Border? Now You Guys May Never Meet My Girlfriend!,"21 March, 2020",1
https://thehardtimes.net/blog/dang-i-was-totally-gonna-go-to-your-show-this-time-too/,"Dang, I Was Totally Gonna Go to Your Show This Time Too","21 March, 2020",1
https://thehardtimes.net/blog/we-need-to-talk-about-how-you-enable-my-blame-shifting/,We Need to Talk About How You Enable My Blame-Shifting,"20 March, 2020",1
https://thehardtimes.net/blog/i-will-take-enough-shrooms-to-reason-with-coronavirus/,I Will Take Enough Shrooms to Reason With Coronavirus,"17 March, 2020",1
https://thehardtimes.net/blog/how-to-talk-to-the-woman-you-just-annihilated-in-the-pit/,How to Talk to the Woman You Just Annihilated in the Pit,"16 March, 2020",1
https://thehardtimes.net/blog/we-ranked-every-cannibal-corpse-album-cover-by-the-length-of-the-shower-we-had-to-take-after-looking-at-it/,We Ranked Every Cannibal Corpse Album Cover by the Length of the Shower We Had to Take After Looking at It,"15 March, 2020",1
https://thehardtimes.net/blog/now-is-a-great-time-to-point-out-that-28-days-later-is-an-outbreak-film-not-a-zombie-film/,Now Is a Great Time to Point out That 28 Days Later Is an Outbreak Film Not a Zombie Film,"14 March, 2020",1
https://thehardtimes.net/blog/how-metallicas-st-anger-album-changed-the-wobble-in-my-coffee-table-forever/,How Metallica’s St. Anger Album Changed the Wobble in My Coffee Table Forever,"13 March, 2020",1
https://thehardtimes.net/blog/model-grandson-to-reduce-the-risk-of-coronavirus-i-havent-visited-my-grandmothers-nursing-home-in-3-years/,"Model Grandson: To Reduce the Risk of Coronavirus, I Haven’t Visited My Grandmother’s Nursing Home in 3 Years","12 March, 2020",1
https://thehardtimes.net/blog/im-just-an-average-billionaire-who-puts-his-jetpack-on-one-strap-at-a-time/,I’m Just an Average Billionaire Who Puts His Jetpack on One Strap at a Time,"12 March, 2020",1
https://thehardtimes.net/blog/sad-this-teen-started-smoking-cigarettes-and-doesnt-even-look-cool-doing-it/,Sad: This Teen Started Smoking Cigarettes and Doesn’t Even Look Cool Doing It,"11 March, 2020",1
https://thehardtimes.net/blog/help-im-being-priced-out-of-the-neighborhood-i-gentrified/,Help! I’m Being Priced out of the Neighborhood I Gentrified,"10 March, 2020",1
https://thehardtimes.net/blog/if-im-such-an-alcoholic-how-come-im-still-good-to-drive/,If I’m Such an Alcoholic How Come I’m Still Good to Drive?,"9 March, 2020",1
https://thehardtimes.net/blog/rise-against-brought-this-lucky-fan-on-stage-to-live-out-his-dream-of-telling-them-everything-after-appeal-to-reason-sucks/,Rise Against Brought This Lucky Fan on Stage to Live out His Dream of Telling Them Everything After “Appeal to Reason” Sucks,"9 March, 2020",1
https://thehardtimes.net/blog/we-look-back-on-the-entire-history-of-punk-1977-1977/,"We Look Back on the Entire History of Punk, 1977-1977","8 March, 2020",1
https://thehardtimes.net/blog/boring-this-coughing-person-only-has-antibiotic-resistant-tuberculosis/,Boring! This Coughing Person Only Has Antibiotic-Resistant Tuberculosis,"8 March, 2020",1
https://thehardtimes.net/blog/5-cute-ways-to-signal-to-customers-that-your-door-is-locked-because-youre-not-fucking-open/,5 Cute Ways to Signal to Customers That Your Door Is Locked Because You’re Not Fucking Open,"7 March, 2020",1
https://thehardtimes.net/blog/we-traveled-to-korea-to-interview-psy-it-turns-out-there-are-two-koreas-and-we-are-in-a-lot-of-trouble/,"We Traveled to Korea to Interview Psy, It Turns out There Are Two Koreas and We Are in a Lot of Trouble","7 March, 2020",1
https://thehardtimes.net/blog/not-a-good-sign-jesus-is-back-and-hes-wearing-a-face-mask/,Not a Good Sign: Jesus Is Back and He’s Wearing a Face Mask,"6 March, 2020",1
