,article_link,headline,posted_at,is_sarcastic
6467,https://babylonbee.com/news/trump-reveals-plans-sworn-copy-playboy-magazine,Trump Reveals Plans To Be Sworn In On Copy Of Playboy Magazine,"November 14th, 2016",1
6468,https://babylonbee.com/news/pastor-asks-visitors-stand-duration-service,Pastor Asks Visitors To Stand For Duration Of Service,"November 14th, 2016",1
6469,https://babylonbee.com/news/prospective-youth-pastor-hired-spot-killer-beavis-butt-head-impression,Prospective Youth Pastor Hired On The Spot After Killer Beavis And Butt-Head Impression,"November 14th, 2016",1
6470,https://babylonbee.com/news/nervous-mankind-wondering-god-store-rest-2016,Nervous Mankind Wondering What God Has In Store For Rest Of 2016,"November 11th, 2016",1
6471,https://babylonbee.com/news/worship-school-offers-classes-ad-libbing-nonsensical-vocal-fills,Worship School Offers Classes On Ad-Libbing Nonsensical Vocal Fills,"November 11th, 2016",1
6472,https://babylonbee.com/news/christian-radio-station-expands-playlist-nine-different-songs,Christian Radio Station Expands Playlist To Nine Different Songs,"November 11th, 2016",1
6473,https://babylonbee.com/news/police-calm-millennial-protesters-handing-participation-trophies,Police Calm Millennial Protesters By Handing Out Participation Trophies,"November 10th, 2016",1
6474,https://babylonbee.com/news/joel-osteens-bible-makes-daring-escape-abusive-owner,Joel Osteen's Bible Makes Daring Escape From Abusive Owner,"November 10th, 2016",1
6475,https://babylonbee.com/news/tim-tebow-miraculously-feeds-5000-hungry-fans-concession-stand-runs-food,"Tim Tebow Miraculously Feeds 5,000 Hungry Fans After Concession Stand Runs Out Of Food","November 10th, 2016",1
6476,https://babylonbee.com/news/canada-braces-influx-american-refugees,Canada Braces For Influx Of American Refugees,"November 8th, 2016",1
6477,https://babylonbee.com/news/report-votes-without-social-media-proof-may-not-count,Report: Votes Without Social Media Proof May Not Count,"November 8th, 2016",1
6478,https://babylonbee.com/news/voting-machine-glitch-showing-voters-two-terrible-major-party-candidates,Voting Machine Glitch Only Showing Voters Two Terrible Major-Party Candidates,"November 8th, 2016",1
6479,https://babylonbee.com/news/true-election-eternity-past-annoying-calvinist-keeps-reminding-everyone,"'The True Election Was In Eternity Past,' Annoying Calvinist Keeps Reminding Everyone","November 8th, 2016",1
6480,https://babylonbee.com/news/early-election-results-christ-still-throne,Election Results Are In: Christ Still On His Throne,"November 8th, 2016",1
6481,https://babylonbee.com/news/half-congregation-dies-starvation-sermon-goes-15-minutes-time,Half Of Congregation Dies Of Starvation As Sermon Goes 15 Minutes Over Time,"November 7th, 2016",1
6482,https://babylonbee.com/news/hymnals-updated-surrender-lyric,Hymnals Updated With 'I Surrender Some' Lyric,"November 7th, 2016",1
6483,https://babylonbee.com/news/kenneth-copeland-real-pickle-audience-member-names-claims-private-jet,"Kenneth Copeland In A Real Pickle After Audience Member Names, Claims His Private Jet","November 4th, 2016",1
6484,https://babylonbee.com/news/pastor-preparing-sermon-carefully-studies-urban-dictionary,Pastor Preparing Sermon Carefully Studies Urban Dictionary,"November 4th, 2016",1
6485,https://babylonbee.com/news/intense-revival-breaks-chicago-overnight,Intense Revival Breaks Out In Chicago Overnight,"November 3rd, 2016",1
6486,https://babylonbee.com/news/starbucks-unveils-new-satanic-holiday-cups,Starbucks Unveils New Satanic Holiday Cups,"November 3rd, 2016",1
6487,https://babylonbee.com/news/christian-colleges-statement-beliefs-completely-unrelated-actual-beliefs,Christian College's Statement Of Beliefs Completely Unrelated To Actual Beliefs,"November 3rd, 2016",1
6488,https://babylonbee.com/news/amazing-pastor-never-preached-gospel,Amazing: This Pastor Has Never Once Preached The Gospel,"November 2nd, 2016",1
6489,https://babylonbee.com/news/jen-hatmaker-lands-new-hgtv-show-renovating-biblical-doctrine,Jen Hatmaker Lands New HGTV Show Renovating Biblical Doctrine,"November 2nd, 2016",1
6490,https://babylonbee.com/news/john-piper-absolutely-wallops-fly-sermon,John Piper Absolutely Wallops Fly During Sermon,"November 1st, 2016",1
6491,https://babylonbee.com/news/trump-vows-get-justice-scalia-back-supreme-court,Trump Vows To Get Justice Scalia Back On Supreme Court,"November 1st, 2016",1
6492,https://babylonbee.com/news/glory-cloud-turns-dangerous-gas-leak,'Glory Cloud' Turns Out To Be Dangerous Gas Leak,"November 1st, 2016",1
6493,https://babylonbee.com/news/church-visitor-boldly-sits-front-pew,Church Visitor Boldly Sits In Front Pew,"October 31st, 2016",1
6494,https://babylonbee.com/news/revival-postponed-due-scheduling-conflict,Revival Postponed Due To Scheduling Conflict,"October 31st, 2016",1
6495,https://babylonbee.com/news/family-obviously-cobbled-together-trunk-treat-decorations-last-second,Family Obviously Cobbled Together Trunk-Or-Treat Decorations At Last Second,"October 29th, 2016",1
6496,https://babylonbee.com/news/scholar-alleges-plot-new-testament-stolen-matrix,Scholar Alleges Plot Of New Testament Stolen From 'The Matrix',"October 28th, 2016",1
6497,https://babylonbee.com/news/dc-talk-issues-formal-apology-nu-thang,DC Talk Issues Formal Apology For 'Nu Thang',"October 28th, 2016",1
6498,https://babylonbee.com/news/young-man-carefully-weighs-choice-fleeting-pleasure-everlasting-joy,"Young Man Carefully Weighs Choice Between Fleeting Pleasure, Everlasting Joy","October 28th, 2016",1
6499,https://babylonbee.com/news/youth-group-singing-sing-love-forever-since-1999,Local Youth Group Has Been Singing 'I Could Sing Of Your Love Forever' Since 1999,"October 27th, 2016",1
6500,https://babylonbee.com/news/benny-hinn-spends-grueling-week-dojo-practicing-spirit-slayings,Benny Hinn Spends Grueling Week At Dojo Practicing Spirit-Slayings,"October 27th, 2016",1
6501,https://babylonbee.com/news/progressive-evangelical-leaders-meet-affirm-doctrine-sola-feels,Progressive Evangelical Leaders Meet To Affirm Doctrine Of 'Sola Feels',"October 26th, 2016",1
6502,https://babylonbee.com/news/pastor-manages-segue-softball-pep-talk-altar-call,Pastor Manages To Segue Softball Pep Talk Into Altar Call,"October 26th, 2016",1
6503,https://babylonbee.com/news/san-diego-zoo-opens-cage-stage-calvinist-exhibit-public,San Diego Zoo Opens Cage-Stage Calvinist Exhibit To Public,"October 26th, 2016",1
6504,https://babylonbee.com/news/local-christians-cover-blown,Local Christian's Cover Blown,"October 25th, 2016",1
6505,https://babylonbee.com/news/join-christians-promise-grant-religious-liberty-quick-clean-death,"Join Me, Christians. I Promise To Grant Your Religious Liberty A Quick, Clean Death.","October 25th, 2016",1
6506,https://babylonbee.com/news/pastor-forced-undergo-seeker-sensitivity-training-mentioning-sin-hell,"Pastor Forced To Undergo Seeker Sensitivity Training After Mentioning Sin, Hell","October 25th, 2016",1
6507,https://babylonbee.com/news/church-planting-teams-running-edgy-names,Church Planting Teams Running Out Of Edgy Names,"October 24th, 2016",1
6508,https://babylonbee.com/news/second-coming-christ-scheduled-game-7-cubs-indians-world-series,Second Coming Of Christ Scheduled For Game 7 Of Cubs-Indians World Series,"October 24th, 2016",1
6509,https://babylonbee.com/news/steven-lawson-rushed-hospital-exposure-topical-sermon,Steven Lawson Rushed To Hospital After Exposure To Topical Sermon,"October 22nd, 2016",1
6510,https://babylonbee.com/news/unrepentant-hedonist-really-banking-sinners-prayer-recited-age-7,Unrepentant Hedonist Really Banking On Sinner's Prayer He Recited At Age 7,"October 21st, 2016",1
6511,https://babylonbee.com/news/guilt-ridden-tim-tebow-apologizes-stealing-second-base,Guilt-Ridden Tim Tebow Apologizes For Stealing Second Base,"October 21st, 2016",1
6512,https://babylonbee.com/news/lakewood-church-concession-vendors-set-big-sunday-debut,Lakewood Church Concession Vendors Set For Big Sunday Debut,"October 21st, 2016",1
6513,https://babylonbee.com/news/elevation-church-ordered-post-seizure-warning-worship-services,Elevation Church Ordered To Post Seizure Warning Before Worship Services,"October 20th, 2016",1
6514,https://babylonbee.com/news/sorry-excuse-christian-consults-bibles-table-contents,Sorry Excuse For A Christian Consults Bible's Table Of Contents,"October 20th, 2016",1
6515,https://babylonbee.com/news/worship-bassists-highly-technical-riff-goes-completely-unnoticed,Worship Bassist's Highly Technical Riff Goes Completely Unnoticed,"October 20th, 2016",1
6516,https://babylonbee.com/news/correlation-found-conversions-christ-smooth-song-transitions,Correlation Found Between Conversions To Christ And Smooth Song Transitions,"October 19th, 2016",1
6517,https://babylonbee.com/news/christianity-shaken-core-atheist-refers-god-magic-invisible-friend,Christianity Shaken To Its Core As Atheist Refers To God As 'Magic Invisible Friend',"October 19th, 2016",1
6518,https://babylonbee.com/news/nations-christians-look-forward-questioning-others-salvation-post-debate-discussions,Nation's Christians Look Forward To Questioning Each Other's Salvation In Post-Debate Discussions,"October 19th, 2016",1
6519,https://babylonbee.com/news/ray-comfort-clobbers-atheist-stone-hewn-reproduction-ten-commandments,Ray Comfort Clobbers Atheist With Stone-Hewn Reproduction Of Ten Commandments,"October 18th, 2016",1
6520,https://babylonbee.com/news/planned-parenthood-now-offering-post-birth-abortion-services,Planned Parenthood Now Offering Post-Birth Abortion Services,"October 18th, 2016",1
6521,https://babylonbee.com/news/local-man-receives-rare-spiritual-gift-critical-emailing,Local Man Receives Rare Spiritual Gift Of Critical Emailing,"October 18th, 2016",1
6522,https://babylonbee.com/news/motion-activated-lights-turn-off-presbyterian-worship-service,Motion-Activated Lights Turn Off During Presbyterian Worship Service,"October 17th, 2016",1
6523,https://babylonbee.com/news/creflo-dollar-legally-changes-name-moneybags-mcgee,Creflo Dollar Legally Changes Name To Moneybags McGee,"October 17th, 2016",1
6524,https://babylonbee.com/news/nations-congregations-excitedly-anticipate-season-walking-dead-sermon-illustrations,Nation's Congregations Excitedly Anticipate Season Of 'Walking Dead' Sermon Illustrations,"October 14th, 2016",1
6525,https://babylonbee.com/news/fellowship-night-womans-house-sounding-suspiciously-like-sales-pitch,Fellowship Night At Woman's House Sounding Suspiciously Like Sales Pitch,"October 14th, 2016",1
6526,https://babylonbee.com/news/new-charismatic-bible-includes-hundreds-blank-pages-personal-revelation,New Charismatic Bible Includes Hundreds Of Blank Pages For Personal Revelation,"October 14th, 2016",1
6527,https://babylonbee.com/news/local-pastors-description-holy-spirit-identical-force-star-wars,Local Pastor's Description Of Holy Spirit Identical To 'The Force' From Star Wars,"October 13th, 2016",1
6528,https://babylonbee.com/news/running-late-church-local-man-easily-locates-bible-left-last-sunday,"Running Late For Church, Local Man Easily Locates Bible Where He Left It Last Sunday","October 13th, 2016",1
6529,https://babylonbee.com/news/tim-tebow-called-strikes-turns-heals-umpire-blindness,"Tim Tebow Called Out On Strikes, Turns And Heals Umpire Of Blindness","October 13th, 2016",1
6530,https://babylonbee.com/news/sbc-pastor-censured-failing-renew-concealed-carry-permit,SBC Pastor Censured For Failing To Renew Concealed Carry Permit,"October 12th, 2016",1
6531,https://babylonbee.com/news/bible-study-starts-time,Bible Study Starts On Time,"October 12th, 2016",1
6532,https://babylonbee.com/news/john-macarthur-series-engaging-modern-culture-now-available-audio-cassette,John MacArthur Series On Engaging Modern Culture Now Available On Audio Cassette,"October 12th, 2016",1
6533,https://babylonbee.com/news/three-salvations-missed-worship-leaders-hair-off-fleek,Three Salvations Missed As Worship Leader's Hair Off Fleek,"October 11th, 2016",1
6534,https://babylonbee.com/news/man-solemnly-bows-head-check-playoff-baseball-score-sermon,Man Solemnly Bows Head To Check Playoff Baseball Score During Sermon,"October 11th, 2016",1
6535,https://babylonbee.com/news/tim-keller-scale-back-writing-just-five-books-per-week,Tim Keller To Scale Back To Writing Just Five Books Per Week,"October 11th, 2016",1
6536,https://babylonbee.com/news/deserve-spelled-clouds-america,'You Deserve This' Spelled Out In Clouds Over America,"October 10th, 2016",1
6537,https://babylonbee.com/news/majority-nations-christians-believe-theology-deadly-disease-study-finds,"Majority Of Nation's Christians Believe 'Theology' Deadly Disease, Study Finds","October 10th, 2016",1
6538,https://babylonbee.com/news/new-guidelines-recommend-rotating-church-pews-every-150-services,New Guidelines Recommend Rotating Church Pews Every 150 Services,"October 10th, 2016",1
6539,https://babylonbee.com/news/passionate-burning-mans-chest-worship-service-actually-galaxy-note-7-bursting-flames,Passionate Burning In Man's Chest During Worship Service Actually Galaxy Note 7 Bursting Into Flames,"October 10th, 2016",1
6540,https://babylonbee.com/news/christian-camp-premieres-400-foot-trust-fall,Christian Camp Premieres 400-Foot Trust Fall,"October 7th, 2016",1
6541,https://babylonbee.com/news/captain-america-rebooted-feminist-atheist-transgender-hydra-agent,"Captain America Rebooted As Feminist, Atheist, Transgender Hydra Agent","October 7th, 2016",1
6542,https://babylonbee.com/news/seeing-savoring-satisfying-goodness-god-little-mints-olive-garden,Seeing And Savoring The All-Satisfying Goodness Of God In Those Little Mints At Olive Garden,"October 7th, 2016",1
6543,https://babylonbee.com/news/american-believer-suffers-brutal-persecution-form-occasional-ribbing-coworkers,American Believer Suffers Brutal Persecution In Form Of Occasional Ribbing From Coworkers,"October 6th, 2016",1
6544,https://babylonbee.com/news/worship-leader-borrows-wifes-jeans-sunday-morning-coffee-spill,Worship Leader Borrows Wife's Jeans After Sunday Morning Coffee Spill,"October 6th, 2016",1
6545,https://babylonbee.com/news/local-kid-beat-church-playground-carrying-niv,Local Kid Beat Up On Church Playground For Carrying NIV,"October 6th, 2016",1
6546,https://babylonbee.com/news/local-father-counts-duck-dynasty-episodes-family-devotionals,Local Father Counts 'Duck Dynasty' Episodes As Family Devotionals,"October 5th, 2016",1
6547,https://babylonbee.com/news/prophecy-experts-announce-dawn-new-pumpkin-spice-dispensation,Prophecy Experts Announce Dawn Of New Pumpkin Spice Dispensation,"October 5th, 2016",1
